x,y,z,vx,vy,vz,E_tot,Lz,phase_chi,ParticleIDs,halo,level,PeakMassIndex_ID,AccretedFlag,BoundFirstTime
2.9656544,-86.08533,-38.317745,-127.25799,-145.62408,-43.62202,-100178.23533821656,-11386.916757884652,29.187662829,8796182826854,26,4,4664,0.0,4.4169116
12.4589205,37.884033,13.643485,201.27283,-238.36464,-159.2186,-98727.71185775076,-10594.792633494511,419.05687729,8796175230634,26,4,4664,0.0,4.250308
28.660975,15.516553,-2.31174,112.73552,-325.27582,-177.56895,-99098.40572477736,-11071.98881618706,302.6834245,7308699358445,26,4,4664,0.0,4.250308
22.991354,32.26233,19.558897,158.25931,-255.66858,-161.4743,-98615.00921930876,-10983.98091424962,369.0355354,8796144743588,26,4,4664,0.0,3.6231108
36.64482,9.360991,4.738166,39.575,-302.2884,-198.863,-98875.80491572,-11447.765224913,233.47429789000003,8796167253802,26,4,4664,0.0,4.250308
35.574516,-2.636227,-7.1206727,-1.3957499,-335.82303,-154.29958,-99111.24200782969,-11950.421267475109,225.86368468,7308836640207,26,4,4664,0.0,4.250308
-5.413976,48.88947,27.860888,218.47052,-163.15408,-131.78918,-98177.4750526054,-9797.59566000232,512.0261070700001,8796146481509,26,4,4664,0.0,4.250308
15.461545,41.719925,23.068346,166.30977,-230.6234,-151.21375,-98700.1747929623,-10504.22520832025,413.47891412,8796165073449,26,4,4664,0.0,3.6231108
8.0660925,48.148426,27.792562,176.75336,-199.70503,-145.29134,-98274.80862120696,-10121.235318906634,442.99676755,8796158386859,26,4,4664,0.0,4.250308
37.20578,11.166143,-2.234519,52.72863,-301.81757,-190.30487,-98990.70123595063,-11818.13353232869,235.03276365000005,8796184131961,26,4,4664,0.0,6.3559184
-5.0542946,-88.88598,-49.1881,-128.34119,-119.8772,-46.862972,-100331.94886243556,-10801.837762893085,1.2046203300000007,8796173103611,26,4,4664,0.0,0.47515902
17.412567,-46.173733,-33.64152,-112.49396,-218.3495,-143.18767,-99965.08798661976,-8996.291371319181,162.27017863999998,8796183304876,26,4,4664,0.0,4.4169116
-4.5881147,-93.41315,-52.07823,-107.29423,-122.425415,-46.957344,-100391.15690762526,-9460.9901549094,6.237697560000002,8796173388103,26,4,4664,0.0,0.47515902
-11.470036,54.917294,27.175014,210.98903,-151.60654,-122.92421,-98099.8324223817,-9848.01411964938,528.079212005,8796168045335,26,4,4664,0.0,4.250308
-6.8512287,51.06797,30.154844,209.32472,-172.0152,-113.04918,-98182.8777336046,-9511.273046142162,529.259279586,8796162508391,26,4,4664,0.0,4.250308
16.230206,37.21798,19.29026,193.36412,-241.80835,-138.48001,-98695.93289865147,-11121.2212838977,397.22489328000006,8796178055998,26,4,4664,0.0,4.250308
12.94775,-71.17719,-40.644047,-129.24843,-166.40479,-77.13523,-99940.61275021904,-11354.1076790342,74.59753364400001,8796158434052,26,4,4664,0.0,1.4669179
35.079838,-2.5715256,-10.333167,-0.81326705,-336.28525,-149.16904,-99204.06336731063,-11798.923428828211,211.97553203000004,8796194145540,26,4,4664,0.0,4.250308
4.6914134,45.93118,24.515207,207.45824,-207.66245,-115.30169,-98375.9228996219,-10503.032164530028,464.7792632800001,7308696378074,26,4,4664,0.0,4.250308
-47.627117,-109.57771,-66.92551,-100.986275,-30.35832,-1.889839,-100179.21658847804,-9619.96549736681,-20.10554649999998,8796134638748,26,4,4664,0.0,6.8125005
36.146767,-11.843653,-7.7641306,-19.15281,-306.27435,-186.82057,-98925.74351302822,-11297.66680314138,214.89319256000002,8796176107840,26,4,4664,0.0,4.250308
36.290035,-12.998213,-11.686431,-30.064781,-298.9096,-185.332,-99004.584873631,-11238.228273072356,185.81200944000003,8796130681249,26,4,4664,0.0,4.250308
29.995731,-49.355984,-30.405704,-51.45867,-230.66661,-129.40367,-99559.66525173504,-9458.806877423189,238.28577659999996,8796157269993,26,4,4664,0.0,6.6778803
30.835323,-16.900976,-13.011719,-78.79824,-290.7928,-204.3891,-99132.3603211262,-10298.45707715664,183.4826984,8796175691186,26,4,4664,0.0,4.250308
23.40948,36.600044,23.644218,149.13829,-244.70699,-150.24295,-98591.23773815663,-11186.93136434996,366.51434256000005,8796152082161,26,4,4664,0.0,4.250308
26.607925,28.459805,9.270265,148.27905,-263.57077,-191.58112,-98411.8034961251,-11233.064128937502,330.946524404,8796182457117,26,4,4664,0.0,4.4169116
11.149422,53.53327,27.845676,185.60435,-199.7003,-96.544464,-98333.41095597012,-12162.5506999511,422.81773225,8796168595646,26,4,4664,0.0,4.4169116
27.438766,24.368908,14.67139,132.83809,-277.08502,-185.30635,-98397.76509321448,-10839.99021999104,338.48026983600005,8796175067010,26,4,4664,0.0,3.4476855
28.397278,-44.57382,-34.723934,-66.60053,-242.1253,-109.86732,-99709.94024982335,-9844.339491058,167.47094378000003,8796134915717,26,4,4664,0.0,6.8125005
-7.0364003,-88.40996,-51.238113,-131.44531,-117.70904,-38.227184,-100357.26739235624,-10792.826674918888,4.678741762999998,8796176752007,26,4,4664,0.0,0.67646253
-19.168207,67.51318,31.983892,206.7647,-131.05157,-53.80618,-98369.79991412634,-11447.318787311013,552.6709787000001,8796154831806,26,4,4664,0.0,4.4169116
-40.784195,-113.14642,-63.16147,-96.06343,-48.785965,-3.4317644,-100141.16501437838,-8879.536887597425,0.8310211000000081,8796101789343,26,4,4664,0.0,6.8125005
13.571561,-60.952217,-37.74477,-115.3709,-199.87827,-92.49907,-100166.24733206612,-9744.772266164771,124.862791639,8796121454199,26,4,4664,0.0,1.6606933
31.644926,-18.955915,-14.159058,-34.10239,-298.6438,-189.2971,-99279.91782471896,-10097.00295749565,250.13646653999993,8796160469343,26,4,4664,0.0,3.6231108
2.0792418,-78.10181,-60.909122,-115.663284,-125.75747,-73.356224,-100340.76893699812,-9294.992019230289,33.88692197,8796175611894,26,4,4664,0.0,2.6665733
6.429144,-76.883255,-54.233326,-114.19626,-141.38512,-76.559555,-100106.6732914,-9688.76547356358,38.89174573,8796121588012,26,4,4664,0.0,2.294945
31.427156,27.644987,9.689624,125.94909,-264.77484,-185.49457,-98368.81766583072,-11802.98115726687,301.9995018,8796182502959,26,4,4664,0.0,4.4169116
15.641291,-61.439556,-30.550014,-132.45383,-205.89917,-77.382645,-99989.19048222309,-11358.43334032795,103.60522021799997,8796148734077,26,4,4664,0.0,2.294945
36.69003,-9.857612,-3.9000156,-16.044876,-302.345,-199.46103,-98693.12022024186,-11251.211282546114,202.79919844999995,8796149282720,26,4,4664,0.0,4.250308
0.5281165,48.443024,29.432425,207.50668,-186.22377,-116.544174,-98149.2303745112,-10150.598925029524,486.28627769000013,8796143562496,26,4,4664,0.0,3.6231108
26.391174,35.800877,20.15871,145.24818,-245.04034,-159.27702,-98478.90443964582,-11666.91447661302,338.16947244000005,8796167139601,26,4,4664,0.0,3.4476855
-20.024778,57.421036,33.83703,217.18083,-126.755905,-94.031395,-98256.86219124804,-9932.489400125787,567.699592065,8796185528558,26,4,4664,0.0,4.250308
-10.042945,56.23431,27.555803,204.40881,-156.1607,-122.73383,-97931.81057171251,-9926.4750670096,528.561970792,8796171909356,26,4,4664,0.0,4.250308
-25.246635,66.23594,32.515133,206.49255,-123.17622,-65.26048,-98311.55768558936,-10567.4430852273,606.6140770499999,8796139061844,26,4,4664,0.0,4.250308
19.907671,-44.3573,-30.348894,-104.43758,-222.76308,-158.24513,-99610.50045197016,-9067.26317492068,140.505506869,8796184701283,26,4,4664,0.0,4.250308
8.405615,59.02544,29.51352,165.20836,-191.06354,-111.97394,-98116.0391148276,-11357.5026984555,458.52717615000006,8796186765615,26,4,4664,0.0,4.250308
18.255396,49.393635,27.777796,161.45845,-215.98047,-117.74508,-98456.15081898509,-11917.828755081871,400.3678629100001,8796153151184,26,4,4664,0.0,4.250308
-34.820965,-114.72174,-61.176094,-96.09458,-56.02104,8.896395,-100009.054463973,-9073.4307490656,-20.27328470000002,8796182824138,26,4,4664,0.0,6.1669974
37.06094,4.789818,-5.7603364,23.92566,-312.8973,-186.12439,-98772.71694670116,-11710.86761839188,207.21070334999996,8796165266438,26,4,4664,0.0,6.495249
-29.729656,-113.31532,-64.93254,-98.560005,-54.88826,-1.4325119,-99957.37611911436,-9536.54941753804,-13.252682079999985,8796124108015,26,4,4664,0.0,6.6778803
12.472362,-59.64698,-38.63723,-112.315926,-199.92908,-101.877266,-100091.87920474068,-9192.89365189044,129.07968592,8796149590977,26,4,4664,0.0,2.6665733
5.2467103,48.12925,20.877708,195.301,-194.4602,-153.60765,-98103.66993821877,-10419.96698853006,447.432333666,8796189480732,26,4,4664,0.0,4.250308
9.596008,42.349186,25.794863,199.1656,-213.79585,-132.30643,-98427.20344003628,-10486.0877261684,453.55920904999994,8796186124256,26,4,4664,0.0,3.4476855
9.565485,-84.76742,-60.64368,-101.532646,-123.81524,-68.818665,-100091.14974379944,-9791.01326818472,49.62935252000002,8796159036927,26,4,4664,0.0,4.4169116
-9.689423,-88.885796,-55.042515,-121.58326,-115.69571,-48.516525,-100330.84018864634,-9686.000171899628,5.185979835,8796149337029,26,4,4664,0.0,0.47515902
-4.7612205,55.017914,33.15358,197.0661,-167.602,-110.6397,-97997.66930535,-10044.1756638744,516.5732515400001,8796177412933,26,4,4664,0.0,4.250308
-7.2755795,-89.38274,-55.540123,-121.0444,-111.60467,-55.724762,-100235.93488143722,-10007.291484499734,-0.328214710000001,8796189401412,26,4,4664,0.0,4.4169116
33.532207,-10.345226,-10.70867,-10.202134,-315.58194,-188.69235,-99015.04632958,-10687.702319453863,251.89341875999997,8796160245223,26,4,4664,0.0,4.250308
15.763523,45.897846,20.692118,180.38931,-223.76067,-128.36127,-98504.02188143104,-11806.73723846667,408.87578640000004,8796155615836,26,4,4664,0.0,4.250308
8.958925,50.01817,32.75979,188.68396,-183.84914,-124.3886,-98178.5665750094,-11084.7170441277,395.1108225,7308831599924,26,4,4664,0.0,6.8125005
19.470234,-54.425972,-24.725498,-116.617294,-240.69914,-73.05317,-99786.55254816452,-11033.478157358528,138.13204160000004,8796183979549,26,4,4664,0.0,4.250308
-21.014408,58.44027,40.4888,193.14093,-107.28815,-132.31839,-98194.31884806028,-9032.6111395859,542.8791099700001,8796130719401,26,4,4664,0.0,6.8125005
28.029263,-24.207394,-17.821535,-82.726135,-287.98572,-178.08223,-99021.54551113523,-10074.61163016655,221.72135347,8796175673108,26,4,4664,0.0,4.250308
-5.495473,65.03942,37.032963,176.83514,-163.4898,-84.73393,-98069.61983194776,-10602.801159543402,523.37249094,8796156742303,26,4,4664,0.0,3.7966793
-9.748616,54.779774,30.67282,209.74377,-154.50761,-113.84843,-97924.19219240504,-9983.48095954022,538.0417684700001,8796165476369,26,4,4664,0.0,4.250308
29.112303,-39.27895,-27.553473,-77.88916,-262.01086,-114.16367,-99493.01222434297,-10687.14396679258,160.86978141600002,8796186261068,26,4,4664,0.0,4.250308
23.989235,42.175564,24.5644,150.26677,-234.9864,-133.26093,-98548.1370921711,-11974.72974661228,367.91665090000004,8796148038820,26,4,4664,0.0,3.4476855
-13.567774,65.38772,32.024773,201.33421,-142.78494,-76.20615,-98060.10974752488,-11227.51115337764,549.7447285599999,8796184220934,26,4,4664,0.0,4.250308
16.835651,-59.993855,-30.477581,-129.47728,-207.85869,-86.75229,-99792.6995675207,-11267.27752427159,114.27168975000001,8796176344038,26,4,4664,0.0,2.294945
12.809469,50.780914,32.069084,165.8377,-202.1054,-123.344696,-98181.07525910878,-11010.2528376904,427.81294335999996,8796095819857,26,4,4664,0.0,4.250308
-8.687119,-89.791245,-55.080875,-115.52707,-119.01432,-50.32893,-100286.59826860388,-9339.42788595807,4.431270323,8796205018618,26,4,4664,0.0,0.47515902
35.487602,-12.710789,-11.404879,-41.114063,-323.67206,-144.20737,-98932.68291833576,-12008.937423525827,207.44477127921994,8796151940535,26,4,4664,0.0,4.4169116
29.729298,-20.54606,-17.15397,-57.084724,-312.93085,-152.47258,-99192.03487613249,-10476.08065743074,234.66223374,8796180208400,26,4,4664,0.0,3.6231108
-6.473609,55.864746,33.653202,196.97296,-163.1489,-110.16242,-97990.265338686,-9947.68219188806,522.0865537,8796179173052,26,4,4664,0.0,4.250308
28.985071,-38.86026,-23.697279,-76.092354,-277.74338,-95.13971,-99428.02205501508,-11007.38024953202,169.89411174499998,8796147128343,26,4,4664,0.0,4.250308
14.229805,46.96695,27.126461,175.04855,-210.15115,-133.74904,-98263.67679782669,-11211.90638044825,422.10247742999996,8796106048106,26,4,4664,0.0,3.4476855
8.218735,-78.62198,-53.53029,-112.6384,-139.7412,-77.614815,-99894.1541802579,-10004.349923414,45.469244467,8796184214864,26,4,4664,0.0,1.4669179
10.353566,48.44871,29.32436,185.72987,-190.309,-139.30646,-98089.57505552574,-10968.7494018617,423.36623903,8796137572576,26,4,4664,0.0,4.250308
21.052502,-54.712486,-26.252687,-125.83906,-230.57608,-77.725426,-99536.08023163427,-11739.17119385532,126.74563588999999,8796130735501,26,4,4664,0.0,4.250308
-7.95696,53.83205,26.928635,206.80501,-159.52672,-131.95317,-97811.3871859463,-9863.389908599302,518.67133371,8796168506806,26,4,4664,0.0,4.250308
16.039745,-60.909004,-33.152145,-136.13603,-197.64296,-86.68087,-99771.78423716032,-11462.05267525932,95.85602634599996,8796173077191,26,4,4664,0.0,2.294945
13.859327,-57.164345,-34.944893,-120.50437,-207.805,-103.58112,-99962.70518272434,-9768.59082792265,125.734140185,8796102020328,26,4,4664,0.0,4.250308
-20.77026,58.786266,39.7156,209.27205,-115.34578,-97.19698,-98211.73360193432,-9906.5605571625,567.62547364,8796184483091,26,4,4664,0.0,4.581578
-25.940273,69.11538,37.089317,195.20808,-121.017235,-66.50247,-98105.55790978372,-10352.660514665246,614.4326287670001,8796169696810,26,4,4664,0.0,4.250308
-36.08005,-120.05642,-59.238293,-88.674385,-52.56186,1.6883779,-99905.06684913948,-8749.4946719087,15.46566070000003,8796184483080,26,4,4664,0.0,6.8125005
-13.6097355,58.340054,32.385944,207.22023,-141.94328,-106.55918,-97923.43134965816,-10157.42891128998,547.39828748,8796178635614,26,4,4664,0.0,4.250308
22.305733,-51.2905,-31.77632,-71.42444,-251.15205,-76.87109,-99715.90633684793,-9265.52580952265,165.02499163999997,8796168042406,26,4,4664,0.0,6.495249
-18.897043,58.026077,29.922495,214.67899,-137.15935,-99.805374,-97996.92564043874,-9865.07346922018,577.97875261,8796137608783,26,4,4664,0.0,4.250308
36.371674,-8.874292,-9.328498,-3.8729844,-305.37048,-192.26375,-98700.99018617225,-11141.205542260564,231.94387478199994,8796171431068,26,4,4664,0.0,3.4476855
6.8508477,53.439423,25.47292,193.75546,-196.45107,-105.26649,-97976.46244956167,-11700.036346571618,453.54197106000004,8796184070215,26,4,4664,0.0,4.250308
-25.301888,64.39028,32.202644,211.03404,-118.59704,-75.79384,-98183.2749412856,-10587.81190191968,587.9496907300002,8796155027655,26,4,4664,0.0,4.250308
32.92912,12.96907,1.96557,62.530643,-321.43518,-185.0889,-98637.72142058208,-11395.54190065361,294.5629932,8796173122307,26,4,4664,0.0,3.4476855
29.810507,-32.915905,-26.570679,-72.10232,-251.22513,-167.4755,-99136.46320342536,-9862.46161184051,191.32209192000005,8796135846966,26,4,4664,0.0,3.4476855
-16.931007,57.017048,35.395863,210.88055,-145.07303,-84.262474,-98095.75253685797,-9567.553955175192,561.1060039399999,8796172449931,26,4,4664,0.0,4.250308
19.106474,-49.3103,-28.421751,-104.80196,-240.40549,-112.08691,-99644.90708233508,-9761.11733233026,150.25473028449997,8796186524389,26,4,4664,0.0,3.7966793
-9.978797,64.79649,42.363045,180.00784,-143.62148,-92.800575,-98056.31065040668,-10230.70661072204,538.046328994,8796112675038,26,4,4664,0.0,4.250308
17.337624,-60.31589,-35.90384,-119.12572,-202.83527,-89.9023,-99762.71626660936,-10701.85546888928,121.73661394999999,8796159578708,26,4,4664,0.0,2.294945
12.332,42.713406,26.097075,192.25423,-214.21776,-135.0265,-98316.95332271975,-10853.566397527382,431.06547355600003,8796186077637,26,4,4664,0.0,3.4476855
-8.644416,60.316216,28.87977,194.34462,-162.69785,-106.86096,-97819.34675515576,-10315.70418065232,541.7314455200001,8796161043981,26,4,4664,0.0,4.250308
10.437699,47.269413,27.388432,190.06776,-204.27188,-125.71488,-98109.89729821682,-11116.519843028998,447.79572895000007,8796188529695,26,4,4664,0.0,4.250308
16.145563,45.225883,22.60656,175.81856,-218.6189,-141.36795,-98312.71661755691,-11481.27484672918,413.23400128,8796156006750,26,4,4664,0.0,4.250308
15.447006,43.671906,24.120308,175.68071,-219.9187,-144.59865,-98322.47197119168,-11069.39693154546,417.188403884,8796162852086,26,4,4664,0.0,3.4476855
24.47292,-53.535995,-33.799927,-118.31601,-213.06056,-100.99817,-99298.7846034087,-11548.37935981515,100.60313040500002,8796176760053,26,4,4664,0.0,2.4816148
20.104906,-54.086502,-28.987171,-123.242485,-228.2194,-85.21532,-99508.30229598118,-11254.08449581387,119.31569552599998,7259641296265,26,4,4664,0.0,2.294945
-4.127589,-93.26144,-53.426357,-110.628555,-118.58789,-52.01083,-100019.67436333548,-9827.89627412199,16.818712362,8796139142317,26,4,4664,0.0,0.47515902
26.006142,34.761627,20.616179,148.25038,-245.46146,-162.0585,-98229.329531137,-11536.92999645558,353.09542316,7308838079164,26,4,4664,0.0,3.6231108
-21.402765,62.788876,35.621147,204.11842,-130.52159,-81.818985,-98093.28942707264,-10022.84324449957,581.1882792399999,8796185872160,26,4,4664,0.0,4.250308
14.846115,-51.595768,-38.671413,-116.75824,-205.98453,-123.43203,-99867.33038143028,-9082.30108372927,132.883317838,8796188634358,26,4,4664,0.0,2.294945
18.438915,-56.800785,-36.379433,-115.5433,-208.04457,-99.49921,-99641.3049640005,-10399.06628393205,130.04336486,8796144660365,26,4,4664,0.0,1.6606933
-1.6853672,69.39251,36.820087,181.57607,-149.40707,-78.76802,-97951.5886313249,-12348.213478009597,471.1759847399999,8796153092881,26,4,4664,0.0,4.250308
18.221935,-61.483086,-34.331738,-133.1116,-197.12,-81.10636,-99621.3529564952,-11776.0197775976,96.42402600000001,8796170246385,26,4,4664,0.0,2.4816148
20.5853,-58.22413,-37.67335,-90.074234,-209.02367,-106.680176,-99643.97889882668,-9547.308864117422,142.71294997999996,8796190668216,26,4,4664,0.0,2.9709663
21.624329,-51.15993,-29.053967,-123.10057,-232.64882,-90.31047,-99395.5576133309,-11328.69116930188,97.675873405,8796117282765,26,4,4664,0.0,2.294945
-6.5690503,58.718803,33.102234,189.2534,-160.46136,-116.16649,-97765.04456823514,-10058.654366633791,526.05831977,8796200735537,26,4,4664,0.0,4.250308
-2.9139564,63.92888,37.591717,180.42413,-148.41306,-109.66246,-97814.40090096396,-11101.843369843817,508.76177687,8796193996251,26,4,4664,0.0,3.7966793
29.566364,-48.081326,-27.06549,-55.454887,-256.1745,-92.76998,-99347.97593418344,-10240.493014658165,224.11386805000006,8796144468317,26,4,4664,0.0,6.8125005
-13.791645,-111.4817,-78.96838,-89.02195,-48.384804,-27.743263,-99809.31725909596,-9257.01228315242,65.0621899,7308887893063,26,4,4664,0.0,6.8125005
10.039622,-79.337074,-46.144417,-126.526855,-150.20717,-56.074646,-99586.2775601874,-11546.29366661201,32.21657256,8796212013533,26,4,4664,0.0,4.250308
-14.740372,64.07734,38.530075,195.19624,-137.3405,-84.85661,-97979.23534446016,-10483.2057765356,560.9982238000001,8796145745948,26,4,4664,0.0,3.6231108
3.3983986,54.450348,30.98026,191.93332,-181.19142,-111.865555,-97803.7137983516,-11066.596734855371,483.5996458000001,8796168106720,26,4,4664,0.0,3.6231108
-21.845104,73.71806,38.553196,189.27127,-125.93414,-46.067234,-97976.08434331838,-11201.666452685638,576.96946116,8796189782309,26,4,4664,0.0,4.250308
13.167331,-70.965614,-46.45605,-125.686226,-159.27263,-81.799355,-99599.703724172,-11016.595637883294,66.59437234299999,8796170617302,26,4,4664,0.0,2.294945
18.814163,-51.38883,-40.44973,-108.44431,-206.17726,-119.69844,-99672.04627454134,-9451.87878759068,114.89174071,8796107043164,26,4,4664,0.0,4.4169116
33.87539,-5.7557125,-9.56455,-22.22899,-331.20282,-170.75558,-98750.62796324554,-11347.568372205174,220.56624044999995,8796108489056,26,4,4664,0.0,6.495249
15.079549,-111.31651,-72.7367,-70.569885,-76.75623,-40.487873,-99674.72231360489,-9013.04264064162,110.49843570000004,8796164545382,26,4,4664,0.0,6.495249
-16.572123,67.07848,35.06213,188.66634,-140.46596,-88.30922,-97902.7739476372,-10327.63214793012,551.32638842,8796171899751,26,4,4664,0.0,4.250308
-0.3120214,64.601654,36.76191,173.06189,-166.67447,-93.50727,-97822.38686849704,-11128.078336892402,511.1181709240001,8796111215298,26,4,4664,0.0,4.250308
2.6672182,65.958305,35.9879,166.98677,-164.09492,-103.948425,-97791.67040759003,-11451.841263776392,491.32875559999997,8796189005768,26,4,4664,0.0,3.6231108
-8.631228,-88.2972,-50.977127,-133.72252,-116.471466,-43.47855,-100085.26047127898,-10802.032314403752,1.6910151939999998,7308879285501,26,4,4664,0.0,0.3401685
2.1745436,53.44799,30.50835,192.82858,-170.58405,-133.754,-97698.90405239054,-10677.24246974378,478.48248459200005,8796184159103,26,4,4664,0.0,3.6231108
4.1967783,61.020035,32.92673,171.78787,-155.08629,-139.33339,-97686.10840300344,-11133.364616474955,471.04654723,8796144807598,26,4,4664,0.0,6.8125005
-8.581374,67.263336,30.901842,179.90314,-152.21397,-106.501236,-97698.0971427259,-10794.68034868026,525.7993614999999,8796116054198,26,4,4664,0.0,6.495249
17.602497,-44.561512,-24.927965,-108.67875,-260.20483,-112.72617,-99418.28317011986,-9423.14416173051,165.113728785,7308831695180,26,4,4664,0.0,4.4169116
-17.078764,74.98783,43.042465,172.03467,-132.36086,-68.26858,-97882.86802141755,-10639.94669728906,576.52338136,8796172387685,26,4,4664,0.0,4.250308
17.193048,61.96085,33.887585,143.64171,-183.27216,-120.08019,-97944.67124338709,-12051.16949099718,427.48228486050004,8796165702866,26,4,4664,0.0,4.250308
17.395966,-58.726883,-33.15967,-105.911224,-212.15115,-105.21251,-99596.0949619996,-9910.410252495692,116.36305775699998,8796153962648,26,4,4664,0.0,2.294945
22.162174,-57.7347,-28.284866,-95.90013,-232.05006,-81.45474,-99413.69002575596,-10679.49904194144,150.141491944,8796110100727,26,4,4664,0.0,4.4169116
-5.0912848,-89.257164,-53.865555,-125.20376,-113.86071,-55.78629,-99869.9485240971,-10595.635237596432,7.402593633,7308830744714,26,4,4664,0.0,0.47515902
17.099945,-51.920467,-37.85796,-124.444695,-198.2398,-128.71646,-99534.94625369267,-9851.116356883564,125.87899420399998,8796202801079,26,4,4664,0.0,1.8528751
18.188845,-56.800163,-27.427624,-114.04589,-232.20064,-78.82905,-99556.38931689793,-10701.28659134087,114.19060786,8796105802673,26,4,4664,0.0,2.9709663
-1.8388382,61.438465,40.432396,177.91304,-162.00981,-96.14307,-97843.6908763487,-10632.79425368086,495.30993770000003,8796185816854,26,4,4664,0.0,4.250308
-22.066711,70.8845,42.47416,178.03941,-116.55891,-96.2465,-97794.20011210688,-10048.162776699992,596.32407128,8796143561493,26,4,4664,0.0,6.6778803
24.685816,-35.580856,-22.71774,-90.87209,-283.01016,-119.62041,-99047.0350536191,-10219.6434845996,198.059198632,8796178472979,26,4,4664,0.0,4.250308
-30.876066,69.323456,44.27541,179.65753,-95.3491,-104.445366,-97874.35728230758,-9510.47577138308,598.7352359000001,8796129853277,26,4,4664,0.0,4.4169116
-15.316311,72.401,41.7817,184.31226,-119.41854,-82.23558,-97829.6462500122,-11515.34043845406,532.5722873999999,8796131070016,26,4,4664,0.0,6.3559184
-12.483569,66.6558,39.358402,178.49306,-141.3676,-100.81322,-97791.681937654,-10132.8255197836,566.0900100619999,8796150878403,26,4,4664,0.0,4.250308
5.2038646,-85.48229,-44.760353,-114.203354,-148.12556,-55.157047,-99662.75628803844,-10533.189583639836,56.01171409000001,8796191762769,26,4,4664,0.0,1.4669179
-9.4257965,-87.589905,-52.96636,-126.09456,-121.88872,-46.647354,-100021.46311998335,-9895.71226105132,12.175815494999998,8796104893139,26,4,4664,0.0,0.67646253
22.44862,-56.718353,-35.636467,-91.08407,-220.47859,-94.13486,-99395.78583831368,-10115.57851998251,167.865744536,8796176564249,26,4,4664,0.0,3.15124
-23.012815,75.06275,46.632065,173.721,-120.43526,-63.795475,-97881.0698386284,-10268.4216348931,563.9090842999999,8796162268539,26,4,4664,0.0,6.3559184
-12.407885,70.36767,39.838436,181.97989,-133.34714,-86.33774,-97837.43727055036,-11150.944867957402,564.7479094800001,8796175690323,26,4,4664,0.0,3.6231108
-27.83402,72.5679,40.415085,185.7925,-115.53905,-68.70205,-97829.4515973225,-10266.655332268998,631.4640282,8796158338933,26,4,4664,0.0,4.250308
36.10757,-1.9024012,-4.803668,4.4618587,-310.83344,-203.05525,-98330.30492107256,-11214.951947795693,241.23680277500006,7308858890802,26,4,4664,0.0,4.250308
36.06679,-10.870862,-9.42693,-12.466258,-302.33063,-196.01045,-98432.81303303904,-11039.614313152097,231.97939939000003,8796174357309,26,4,4664,0.0,3.4476855
19.869627,-111.23013,-73.461365,-68.53541,-79.43462,-35.376377,-99440.04533597067,-9201.53883419004,88.10205664999998,7308835041733,26,4,4664,0.0,6.6778803
-5.426879,-90.79568,-47.708565,-125.8436,-124.98899,-42.497524,-99819.35058584466,-10747.755110585793,10.614193021,8796193431555,26,4,4664,0.0,0.47515902
-29.442022,68.523575,37.026524,188.63654,-108.03494,-100.265724,-97759.2860533903,-9745.283016181818,627.8531537,8796141905259,26,4,4664,0.0,4.4169116
-7.1470423,79.242424,38.805244,160.8796,-134.10767,-90.11066,-97733.07805268776,-11790.016285905958,552.909342582,8796102185370,26,4,4664,0.0,4.4169116
-25.215092,70.151436,45.029278,181.5134,-106.40937,-93.28598,-97805.27876604136,-10050.30360903036,610.7622295059998,7308832567677,26,4,4664,0.0,4.250308
-18.425365,73.383766,41.948807,173.05911,-110.80439,-107.99445,-97619.80518596666,-10658.117903055909,558.33492435,8796167141620,26,4,4664,0.0,6.6778803
25.154282,-48.820263,-30.783426,-129.41302,-222.57979,-105.71261,-98978.9857125117,-11916.812477185038,89.42031531200003,8796193667320,26,4,4664,0.0,4.250308
21.141773,-52.63822,-33.870842,-133.9644,-209.29616,-104.37566,-99148.10927072942,-11476.53946385968,108.82015555299998,8796167256391,26,4,4664,0.0,2.294945
36.69741,-12.378542,-10.372287,-20.429905,-303.65955,-183.57845,-98427.894685543,-11396.41144386401,225.31020988999995,8796185616259,26,4,4664,0.0,3.4476855
-5.744468,-91.584724,-53.179302,-119.572136,-120.91103,-41.787563,-99816.3833476288,-10256.411530968424,8.831230194,8796181267011,26,4,4664,0.0,2.5673723e-15
-8.396835,70.797935,37.614822,176.38469,-135.03775,-103.38584,-97633.1476480179,-11353.7821120939,552.5248204,8796112717073,26,4,4664,0.0,4.250308
-10.843333,76.46454,39.29402,174.76653,-132.1132,-76.033485,-97685.13576813694,-11930.8949025506,563.40027753,8796193511266,26,4,4664,0.0,3.9683719
-38.458435,69.60636,36.627625,196.62186,-98.94011,-68.15267,-97902.7261875997,-9881.050181701748,673.2052535600001,8796167722256,26,4,4664,0.0,4.250308
1.3039665,-93.99622,-52.38252,-103.73693,-127.70965,-48.152824,-99676.02009593882,-9917.408399731325,42.478971816000005,8796189015968,26,4,4664,0.0,1.4669179
-6.1061306,-93.284035,-53.367695,-113.819565,-118.96913,-48.94706,-99798.01902380511,-9891.107239996398,25.7190093,8796125241960,26,4,4664,0.0,0.67646253
31.341913,-28.199644,-18.93047,-56.892506,-305.97043,-111.2932,-98868.11118020752,-11194.047013100457,213.61666033000003,8796126377259,26,4,4664,0.0,4.250308
